"iso3c","year","source","generation"
"CZE",2020,"nuclear",30043.28
"CZE",2020,"oil",301.61
"CZE",2020,"otherrenewable",119.38
"CZE",2020,"solar",2287.01
"CZE",2020,"wind",699.08
"DEU",2000,"bioenergy",2487
"DEU",2000,"coal",304162
"DEU",2000,"gas",52495
"DEU",2000,"hydro",25962
"DEU",2000,"nuclear",169606
"DEU",2000,"oil",10575
"DEU",2000,"otherrenewable",1844
"DEU",2000,"solar",60
"DEU",2000,"wind",9352
"DEU",2001,"bioenergy",2731
"DEU",2001,"coal",301647
"DEU",2001,"gas",58430
"DEU",2001,"hydro",27253
"DEU",2001,"nuclear",171305
"DEU",2001,"oil",12609
"DEU",2001,"otherrenewable",1859
"DEU",2001,"solar",116
"DEU",2001,"wind",10456
"DEU",2002,"bioenergy",3360
"DEU",2002,"coal",306593
"DEU",2002,"gas",54511
"DEU",2002,"hydro",27864
"DEU",2002,"nuclear",164842
"DEU",2002,"oil",11531
"DEU",2002,"otherrenewable",1949
"DEU",2002,"solar",188
"DEU",2002,"wind",15856
"DEU",2003,"bioenergy",6710
"DEU",2003,"coal",314555
"DEU",2003,"gas",64002
"DEU",2003,"hydro",22897
"DEU",2003,"nuclear",165060
"DEU",2003,"oil",14393
"DEU",2003,"otherrenewable",2239
"DEU",2003,"solar",313
"DEU",2003,"wind",19087
"DEU",2004,"bioenergy",8382
"DEU",2004,"coal",308383
"DEU",2004,"gas",64172
"DEU",2004,"hydro",26460
"DEU",2004,"nuclear",167065
"DEU",2004,"oil",14778
"DEU",2004,"otherrenewable",2253
"DEU",2004,"solar",557
"DEU",2004,"wind",26019
"DEU",2005,"bioenergy",11456
"DEU",2005,"coal",297753
"DEU",2005,"gas",73960
"DEU",2005,"hydro",26417
"DEU",2005,"nuclear",163055
"DEU",2005,"oil",18165
"DEU",2005,"otherrenewable",3252
"DEU",2005,"solar",1282
"DEU",2005,"wind",27774
"DEU",2006,"bioenergy",15034
"DEU",2006,"coal",298419
"DEU",2006,"gas",76759
"DEU",2006,"hydro",26791
"DEU",2006,"nuclear",167269
"DEU",2006,"oil",18396
"DEU",2006,"otherrenewable",3902
"DEU",2006,"solar",2220
"DEU",2006,"wind",31324
"DEU",2007,"bioenergy",20095
"DEU",2007,"coal",308291
"DEU",2007,"gas",79593
"DEU",2007,"hydro",28084
"DEU",2007,"nuclear",140534
"DEU",2007,"oil",16651
"DEU",2007,"otherrenewable",4522
"DEU",2007,"solar",3075
"DEU",2007,"wind",40507
"DEU",2008,"bioenergy",23345
"DEU",2008,"coal",285439
"DEU",2008,"gas",90283
"DEU",2008,"hydro",26469
"DEU",2008,"nuclear",148495
"DEU",2008,"oil",16695
"DEU",2008,"otherrenewable",4690
"DEU",2008,"solar",4420
"DEU",2008,"wind",41385
"DEU",2009,"bioenergy",26563
"DEU",2009,"coal",260253
"DEU",2009,"gas",82118
"DEU",2009,"hydro",24682
"DEU",2009,"nuclear",134932
"DEU",2009,"oil",17578
"DEU",2009,"otherrenewable",4341
"DEU",2009,"solar",6583
"DEU",2009,"wind",39420
"DEU",2010,"bioenergy",29176
"DEU",2010,"coal",273457
"DEU",2010,"gas",90352
"DEU",2010,"hydro",27353
"DEU",2010,"nuclear",140556
"DEU",2010,"oil",17175
"DEU",2010,"otherrenewable",4775
"DEU",2010,"solar",11729
"DEU",2010,"wind",38547
"DEU",2011,"bioenergy",32135
"DEU",2011,"coal",272381
"DEU",2011,"gas",87229
"DEU",2011,"hydro",23512
"DEU",2011,"nuclear",107971
"DEU",2011,"oil",15664
"DEU",2011,"otherrenewable",4774
"DEU",2011,"solar",19599
"DEU",2011,"wind",49858
"DEU",2012,"bioenergy",38253
"DEU",2012,"coal",286113
"DEU",2012,"gas",77603
"DEU",2012,"hydro",27849
"DEU",2012,"nuclear",99460
"DEU",2012,"oil",16000
"DEU",2012,"otherrenewable",4975
"DEU",2012,"solar",26380
"DEU",2012,"wind",51680
"DEU",2013,"bioenergy",40098
"DEU",2013,"coal",299010
"DEU",2013,"gas",68737
"DEU",2013,"hydro",28782
"DEU",2013,"nuclear",97290
"DEU",2013,"oil",15541
"DEU",2013,"otherrenewable",5496
"DEU",2013,"solar",31010
"DEU",2013,"wind",52737
"DEU",2014,"bioenergy",42218
"DEU",2014,"coal",284910
"DEU",2014,"gas",62271
"DEU",2014,"hydro",25444
"DEU",2014,"nuclear",97129
"DEU",2014,"oil",15113
"DEU",2014,"otherrenewable",6168
"DEU",2014,"solar",36056
"DEU",2014,"wind",58497
"DEU",2015,"bioenergy",44558
"DEU",2015,"coal",283710
"DEU",2015,"gas",63017
"DEU",2015,"hydro",24897
"DEU",2015,"nuclear",91786
"DEU",2015,"oil",15089
"DEU",2015,"otherrenewable",5901
"DEU",2015,"solar",38726
"DEU",2015,"wind",80624
"DEU",2016,"bioenergy",44999
"DEU",2016,"coal",273196
"DEU",2016,"gas",82294
"DEU",2016,"hydro",26134
"DEU",2016,"nuclear",84634
"DEU",2016,"oil",15065
"DEU",2016,"otherrenewable",6105
"DEU",2016,"solar",38098
"DEU",2016,"wind",79924
"DEU",2017,"bioenergy",44960
"DEU",2017,"coal",252823
"DEU",2017,"gas",87685
"DEU",2017,"hydro",26155
"DEU",2017,"nuclear",76324
"DEU",2017,"oil",14563
"DEU",2017,"otherrenewable",6119
"DEU",2017,"solar",39401
"DEU",2017,"wind",105693
"DEU",2018,"bioenergy",44631
"DEU",2018,"coal",238974
"DEU",2018,"gas",83425
"DEU",2018,"hydro",23863
"DEU",2018,"nuclear",76005
"DEU",2018,"oil",13819
"DEU",2018,"otherrenewable",6341
"DEU",2018,"solar",43459
"DEU",2018,"wind",109951
"DEU",2019,"bioenergy",44321
"DEU",2019,"coal",181807
"DEU",2019,"gas",90753
"DEU",2019,"hydro",25671
"DEU",2019,"nuclear",75071
"DEU",2019,"oil",13014
"DEU",2019,"otherrenewable",6003
"DEU",2019,"solar",44383
"DEU",2019,"wind",125894
"DEU",2020,"bioenergy",45030
"DEU",2020,"coal",143333
"DEU",2020,"gas",95202
"DEU",2020,"hydro",24876
"DEU",2020,"nuclear",64382
"DEU",2020,"oil",13041
"DEU",2020,"otherrenewable",6059
"DEU",2020,"solar",48641
"DEU",2020,"wind",132102
"DJI",2000,"oil",226.34
"DJI",2001,"oil",226
"DJI",2002,"oil",226
"DJI",2003,"oil",226
"DJI",2004,"oil",262
"DJI",2005,"oil",262
"DJI",2006,"oil",262
"DJI",2007,"oil",262
"DJI",2008,"oil",262
"DJI",2009,"oil",262
"DJI",2010,"oil",340.2
"DJI",2011,"oil",340
"DJI",2012,"oil",340
"DJI",2012,"solar",0.5
"DJI",2013,"oil",537
"DJI",2013,"solar",0.5
"DJI",2014,"oil",537
"DJI",2014,"solar",0.5
"DJI",2015,"oil",537
"DJI",2015,"solar",0.5
"DJI",2016,"oil",537
"DJI",2016,"solar",0.6
"DJI",2017,"oil",537.32
"DJI",2017,"solar",0.6
"DJI",2018,"oil",568
"DJI",2018,"solar",0.6
"DJI",2019,"oil",568
"DJI",2019,"solar",0.6
"DJI",2020,"oil",568
"DJI",2020,"solar",0.6
"DMA",2000,"hydro",31.59
"DMA",2000,"oil",45.93
"DMA",2000,"solar",0.12
"DMA",2001,"hydro",27.04
"DMA",2001,"oil",53.93
"DMA",2001,"solar",0.12
"DMA",2002,"hydro",35.93
"DMA",2002,"oil",43.66
"DMA",2002,"solar",0.14
"DMA",2003,"hydro",28.52
"DMA",2003,"oil",48.4
"DMA",2003,"solar",0.14
"DMA",2004,"hydro",33.74
"DMA",2004,"oil",45.49
"DMA",2004,"solar",0.16
"DMA",2005,"hydro",27.88
"DMA",2005,"oil",55.78
"DMA",2005,"solar",0.16
"DMA",2006,"hydro",27.8
"DMA",2006,"oil",57.62
"DMA",2006,"solar",0.19
"DMA",2007,"hydro",21.89
"DMA",2007,"oil",64.5
"DMA",2007,"solar",0.28
"DMA",2008,"hydro",20.55
"DMA",2008,"oil",66.94
"DMA",2008,"solar",0.31
"DMA",2008,"wind",0.6
"DMA",2009,"hydro",23.16
"DMA",2009,"oil",69.57
"DMA",2009,"solar",0.33
"DMA",2009,"wind",0.6
"DMA",2010,"hydro",23.13
"DMA",2010,"oil",76.03
"DMA",2010,"solar",0.34
"DMA",2010,"wind",0.6
"DMA",2011,"hydro",35.84
"DMA",2011,"oil",64.57
"DMA",2011,"solar",0.34
"DMA",2011,"wind",0.6
"DMA",2012,"hydro",26.75
"DMA",2012,"oil",74.81
"DMA",2012,"solar",0.36
"DMA",2012,"wind",0.6
"DMA",2013,"hydro",36.71
"DMA",2013,"oil",63.99
"DMA",2013,"solar",0.36
"DMA",2013,"wind",0.6
"DMA",2014,"hydro",30.64
"DMA",2014,"oil",71.79
"DMA",2014,"solar",0.36
"DMA",2014,"wind",0.6
"DMA",2015,"hydro",24.44
"DMA",2015,"oil",82.55
"DMA",2015,"solar",0.36
"DMA",2015,"wind",0.6
"DMA",2016,"hydro",36.37
"DMA",2016,"oil",75.42
"DMA",2016,"solar",0.36
"DMA",2016,"wind",0.6
"DMA",2017,"hydro",27.15
"DMA",2017,"oil",58.5
"DMA",2017,"solar",0.36
"DMA",2017,"wind",0.6
"DMA",2018,"hydro",24.18
"DMA",2018,"oil",41.22
"DMA",2018,"solar",0.18
"DMA",2018,"wind",0.6
"DMA",2019,"hydro",20.15
"DMA",2019,"oil",73.03
"DMA",2019,"solar",0.18
"DMA",2019,"wind",0.6
"DMA",2020,"hydro",19.24
"DMA",2020,"oil",78.19
"DMA",2020,"solar",0.18
"DMA",2020,"wind",0.6
"DNK",2000,"bioenergy",620
"DNK",2000,"coal",16673
"DNK",2000,"gas",8774
"DNK",2000,"hydro",30
"DNK",2000,"oil",5034
"DNK",2000,"otherrenewable",680
"DNK",2000,"solar",1
"DNK",2000,"wind",4241
"DNK",2001,"bioenergy",789
"DNK",2001,"coal",17819
"DNK",2001,"gas",9273
"DNK",2001,"hydro",28
"DNK",2001,"oil",4791
"DNK",2001,"otherrenewable",722
"DNK",2001,"solar",1
"DNK",2001,"wind",4306
"DNK",2002,"bioenergy",1118
"DNK",2002,"coal",18257
"DNK",2002,"gas",9590
"DNK",2002,"hydro",32
"DNK",2002,"oil",4651
"DNK",2002,"otherrenewable",761
"DNK",2002,"solar",1
"DNK",2002,"wind",4877
"DNK",2003,"bioenergy",1677
"DNK",2003,"coal",25307
"DNK",2003,"gas",9764
"DNK",2003,"hydro",21
"DNK",2003,"oil",3037
"DNK",2003,"otherrenewable",817
"DNK",2003,"solar",2
"DNK",2003,"wind",5561
"DNK",2004,"bioenergy",2115
"DNK",2004,"coal",18673
"DNK",2004,"gas",9941
"DNK",2004,"hydro",27
"DNK",2004,"oil",2297
"DNK",2004,"otherrenewable",792
"DNK",2004,"solar",2
"DNK",2004,"wind",6583
"DNK",2005,"bioenergy",2175
"DNK",2005,"coal",15463
"DNK",2005,"gas",8780
"DNK",2005,"hydro",23
"DNK",2005,"oil",2191
"DNK",2005,"otherrenewable",998
"DNK",2005,"solar",2
"DNK",2005,"wind",6614
"DNK",2006,"bioenergy",2062
"DNK",2006,"coal",24566
"DNK",2006,"gas",9401
"DNK",2006,"hydro",23
"DNK",2006,"oil",2443
"DNK",2006,"otherrenewable",1006
"DNK",2006,"solar",2
"DNK",2006,"wind",6108
"DNK",2007,"bioenergy",2132
"DNK",2007,"coal",19891
"DNK",2007,"gas",7037
"DNK",2007,"hydro",28
"DNK",2007,"oil",2083
"DNK",2007,"otherrenewable",972
"DNK",2007,"solar",2
"DNK",2007,"wind",7171
"DNK",2008,"bioenergy",2094
"DNK",2008,"coal",17462
"DNK",2008,"gas",7082
"DNK",2008,"hydro",26
"DNK",2008,"oil",1976
"DNK",2008,"otherrenewable",1045
"DNK",2008,"solar",3
"DNK",2008,"wind",6928
"DNK",2009,"bioenergy",2350
"DNK",2009,"coal",17687
"DNK",2009,"gas",6671
"DNK",2009,"hydro",19
"DNK",2009,"oil",1962
"DNK",2009,"otherrenewable",969.2
"DNK",2009,"solar",4
"DNK",2009,"wind",6721
"DNK",2010,"bioenergy",3680.19
"DNK",2010,"coal",17006
"DNK",2010,"gas",7906
"DNK",2010,"hydro",20.64
"DNK",2010,"oil",1520.92
"DNK",2010,"otherrenewable",913.1
"DNK",2010,"solar",6.03
"DNK",2010,"wind",7809.42
"DNK",2011,"bioenergy",3423.65
"DNK",2011,"coal",13976
"DNK",2011,"gas",5841
"DNK",2011,"hydro",16.87
"DNK",2011,"oil",1231.27
"DNK",2011,"otherrenewable",951.42
"DNK",2011,"solar",14.94
"DNK",2011,"wind",9774.18
"DNK",2012,"bioenergy",3553.87
"DNK",2012,"coal",10539
"DNK",2012,"gas",4192
"DNK",2012,"hydro",17.48
"DNK",2012,"oil",1132.89
"DNK",2012,"otherrenewable",892.29
"DNK",2012,"solar",103.86
"DNK",2012,"wind",10269.94
"DNK",2013,"bioenergy",3439.54
"DNK",2013,"coal",14292
"DNK",2013,"gas",3417
"DNK",2013,"hydro",13.42
"DNK",2013,"oil",1066.05
"DNK",2013,"otherrenewable",873.95
"DNK",2013,"solar",517.54
"DNK",2013,"wind",11123.27
"DNK",2014,"bioenergy",3409.44
"DNK",2014,"coal",11064
"DNK",2014,"gas",2095.76
"DNK",2014,"hydro",15.1
"DNK",2014,"oil",1040.18
"DNK",2014,"otherrenewable",885.11
"DNK",2014,"solar",595.52
"DNK",2014,"wind",13078.51
"DNK",2015,"bioenergy",3262.98
"DNK",2015,"coal",7109.88
"DNK",2015,"gas",1824.29
"DNK",2015,"hydro",18.03
"DNK",2015,"oil",1069.42
"DNK",2015,"otherrenewable",918.7
"DNK",2015,"solar",604.26
"DNK",2015,"wind",14133.1
"DNK",2016,"bioenergy",3984.39
"DNK",2016,"coal",8865.24
"DNK",2016,"gas",2254.88
"DNK",2016,"hydro",19.27
"DNK",2016,"oil",1028.27
"DNK",2016,"otherrenewable",860.85
"DNK",2016,"solar",743.78
"DNK",2016,"wind",12781.73
"DNK",2017,"bioenergy",5364.93
"DNK",2017,"coal",6205.66
"DNK",2017,"gas",2017.26
"DNK",2017,"hydro",17.87
"DNK",2017,"oil",1001.72
"DNK",2017,"otherrenewable",883.62
"DNK",2017,"solar",751.49
"DNK",2017,"wind",14780
"DNK",2018,"bioenergy",5028.98
"DNK",2018,"coal",6570.42
"DNK",2018,"gas",2071.92
"DNK",2018,"hydro",14.86
"DNK",2018,"oil",967.96
"DNK",2018,"otherrenewable",860.7
"DNK",2018,"solar",952.97
"DNK",2018,"wind",13901.96
"DNK",2019,"bioenergy",4985.04
"DNK",2019,"coal",3311.01
"DNK",2019,"gas",2102.25
"DNK",2019,"hydro",16.95
"DNK",2019,"oil",1030.5
"DNK",2019,"otherrenewable",963.95
"DNK",2019,"solar",963.27
"DNK",2019,"wind",16149.83
"DNK",2020,"bioenergy",4978.62
"DNK",2020,"coal",3061.71
"DNK",2020,"gas",1184.1
"DNK",2020,"hydro",17.06
"DNK",2020,"oil",1035.99
"DNK",2020,"otherrenewable",944.84
"DNK",2020,"solar",1180.53
"DNK",2020,"wind",16330.22
"DOM",2000,"bioenergy",84.37
"DOM",2000,"gas",12.18
"DOM",2000,"hydro",933.67
"DOM",2000,"oil",12083.64
"DOM",2001,"bioenergy",87.55
"DOM",2001,"coal",144.97
"DOM",2001,"gas",14.33
"DOM",2001,"hydro",738.14
"DOM",2001,"oil",11821.71
"DOM",2002,"bioenergy",92.82
"DOM",2002,"coal",591.68
"DOM",2002,"gas",15.67
"DOM",2002,"hydro",972.81
"DOM",2002,"oil",12254.1
"DOM",2003,"bioenergy",90.53
"DOM",2003,"coal",1348.89
"DOM",2003,"gas",925.25
"DOM",2003,"hydro",1373.79
"DOM",2003,"oil",10540.94
"DOM",2004,"bioenergy",74.11
"DOM",2004,"coal",1321.62
"DOM",2004,"gas",754.22
"DOM",2004,"hydro",1581.68
"DOM",2004,"oil",8200.91
"DOM",2005,"bioenergy",81.17
"DOM",2005,"coal",1425.8
"DOM",2005,"gas",1142.25
"DOM",2005,"hydro",1896.56
"DOM",2005,"oil",8707.39
"DOM",2006,"bioenergy",86.32
"DOM",2006,"coal",1956.15
"DOM",2006,"gas",1762.14
"DOM",2006,"hydro",1764.43
"DOM",2006,"oil",8484.12
"DOM",2007,"bioenergy",87.5
"DOM",2007,"coal",2070.2
"DOM",2007,"gas",2369.24
"DOM",2007,"hydro",1680.26
"DOM",2007,"oil",8270.85
"DOM",2008,"bioenergy",88.04
"DOM",2008,"coal",2042.65
"DOM",2008,"gas",2492.36
"DOM",2008,"hydro",1382.7
"DOM",2008,"oil",8544.5
"DOM",2009,"bioenergy",85.21
"DOM",2009,"coal",1933.49
"DOM",2009,"gas",2302.56
"DOM",2009,"hydro",1453.95
"DOM",2009,"oil",7899.5
"DOM",2010,"bioenergy",88.87
"DOM",2010,"coal",1853.02
"DOM",2010,"gas",3420.4
"DOM",2010,"hydro",1416.96
"DOM",2010,"oil",7919.64
"DOM",2011,"bioenergy",89.41
"DOM",2011,"coal",1999.99
"DOM",2011,"gas",3500.98
"DOM",2011,"hydro",1514.63
"DOM",2011,"oil",8552.55
"DOM",2011,"solar",0
"DOM",2011,"wind",13.99
"DOM",2012,"bioenergy",95.59
"DOM",2012,"coal",2124.08
"DOM",2012,"gas",3577.84
"DOM",2012,"hydro",1784.47
"DOM",2012,"oil",9156.43
"DOM",2012,"solar",0.19
"DOM",2012,"wind",95.82
"DOM",2013,"bioenergy",97.82
"DOM",2013,"coal",2214.62
"DOM",2013,"gas",4463.17
"DOM",2013,"hydro",1874.55
"DOM",2013,"oil",8745.59
"DOM",2013,"solar",9.38
"DOM",2013,"wind",243.05
"DOM",2014,"bioenergy",95.29
"DOM",2014,"coal",2424.85
"DOM",2014,"gas",4289.27
"DOM",2014,"hydro",1270.89
"DOM",2014,"oil",8824.79
"DOM",2014,"solar",18.25
"DOM",2014,"wind",243.2
"DOM",2015,"bioenergy",100.16
"DOM",2015,"coal",2312.93
"DOM",2015,"gas",4284.37
"DOM",2015,"hydro",945.22
"DOM",2015,"oil",9956.93
"DOM",2015,"solar",32.4
"DOM",2015,"wind",290.04
"DOM",2016,"bioenergy",183.06
"DOM",2016,"coal",2359.27
"DOM",2016,"gas",3832.79
"DOM",2016,"hydro",1518.81
"DOM",2016,"oil",10478.12
"DOM",2016,"solar",74.58
"DOM",2016,"wind",322.81
"DOM",2017,"bioenergy",182.35
"DOM",2017,"coal",2407.13
"DOM",2017,"gas",5498.05
"DOM",2017,"hydro",2196.42
"DOM",2017,"oil",8221.93
"DOM",2017,"solar",139.14
"DOM",2017,"wind",390.4
"DOM",2018,"bioenergy",239.73
"DOM",2018,"coal",2284.73
"DOM",2018,"gas",4739.01
"DOM",2018,"hydro",1779.52
"DOM",2018,"oil",9880.1
"DOM",2018,"solar",230.44
"DOM",2018,"wind",497.48
"DOM",2019,"bioenergy",332.98
"DOM",2019,"coal",3934.36
"DOM",2019,"gas",7288.06
"DOM",2019,"hydro",1060.24
"DOM",2019,"oil",7204.04
"DOM",2019,"solar",360.17
"DOM",2019,"wind",782.22
"DOM",2020,"bioenergy",291.85
"DOM",2020,"coal",7166.4
"DOM",2020,"gas",6056.86
"DOM",2020,"hydro",1292.7
"DOM",2020,"oil",4883.63
"DOM",2020,"solar",398.2
"DOM",2020,"wind",1101.44
"DZA",2000,"gas",24585
"DZA",2000,"hydro",54
"DZA",2000,"oil",773
"DZA",2001,"gas",25781
"DZA",2001,"hydro",69
"DZA",2001,"oil",775
"DZA",2002,"gas",26994
"DZA",2002,"hydro",57.4
"DZA",2002,"oil",597
"DZA",2003,"gas",28619.4
"DZA",2003,"hydro",265.2
"DZA",2003,"oil",687
"DZA",2004,"gas",30312
"DZA",2004,"hydro",251.1
"DZA",2004,"oil",687
"DZA",2005,"gas",31603
"DZA",2005,"hydro",555.26
"DZA",2005,"oil",717
"DZA",2006,"gas",34258
"DZA",2006,"hydro",217.57
"DZA",2006,"oil",750
"DZA",2007,"gas",36176
"DZA",2007,"hydro",226.08
"DZA",2007,"oil",794
"DZA",2008,"gas",39161
"DZA",2008,"hydro",282.71
"DZA",2008,"oil",792
"DZA",2009,"gas",37588
"DZA",2009,"hydro",342
"DZA",2009,"oil",607
"DZA",2010,"gas",44596
"DZA",2010,"hydro",172.78
"DZA",2010,"oil",964
"DZA",2010,"solar",0.1
"DZA",2011,"gas",49654
"DZA",2011,"hydro",378.22
"DZA",2011,"oil",1068
"DZA",2011,"solar",103.12
"DZA",2012,"gas",55716
"DZA",2012,"hydro",389.4
"DZA",2012,"oil",1059
"DZA",2012,"solar",193.23
"DZA",2013,"gas",58658
"DZA",2013,"hydro",98.48
"DZA",2013,"oil",902
"DZA",2013,"solar",192.54
"DZA",2014,"gas",63350
"DZA",2014,"hydro",192.6
"DZA",2014,"oil",638
"DZA",2014,"solar",197.73
"DZA",2014,"wind",1
"DZA",2015,"gas",67668
"DZA",2015,"hydro",145.32
"DZA",2015,"oil",908
"DZA",2015,"solar",161.96
"DZA",2015,"wind",19.24
"DZA",2016,"gas",69755
"DZA",2016,"hydro",72
"DZA",2016,"oil",906
"DZA",2016,"solar",339.1
"DZA",2016,"wind",19.4
"DZA",2017,"gas",74403
"DZA",2017,"hydro",56
"DZA",2017,"oil",980
"DZA",2017,"solar",559.71
"DZA",2017,"wind",19.4
"DZA",2018,"gas",74894
"DZA",2018,"hydro",117
"DZA",2018,"oil",986
"DZA",2018,"solar",654.66
"DZA",2018,"wind",10
"DZA",2019,"gas",79711
"DZA",2019,"hydro",152
"DZA",2019,"oil",980
"DZA",2019,"solar",678.04
"DZA",2019,"wind",10
"DZA",2020,"gas",77711
"DZA",2020,"hydro",50
"DZA",2020,"oil",980
"DZA",2020,"solar",663.04
"DZA",2020,"wind",8
"ECU",2000,"gas",208.81
"ECU",2000,"hydro",7611.23
"ECU",2000,"oil",2792.4
"ECU",2001,"gas",362.72
"ECU",2001,"hydro",7070.66
"ECU",2001,"oil",3616.43
"ECU",2002,"gas",633.55
"ECU",2002,"hydro",7524.26
"ECU",2002,"oil",3729.76
"ECU",2003,"gas",1015.86
"ECU",2003,"hydro",7180.42
"ECU",2003,"oil",3349.85
"ECU",2004,"bioenergy",3.24
"ECU",2004,"gas",1102.05
"ECU",2004,"hydro",7411.7
"ECU",2004,"oil",4067.86
"ECU",2005,"bioenergy",102.86
"ECU",2005,"gas",1546.88
"ECU",2005,"hydro",6882.64
"ECU",2005,"oil",4871.64
"ECU",2005,"solar",0.01
"ECU",2006,"bioenergy",145.56
"ECU",2006,"gas",2163.27
"ECU",2006,"hydro",7129.49
"ECU",2006,"oil",5677.51
"ECU",2006,"solar",0.02
"ECU",2007,"bioenergy",218.75
"ECU",2007,"gas",1766.48
"ECU",2007,"hydro",9037.66
"ECU",2007,"oil",6312.79
"ECU",2007,"solar",0.02
"ECU",2007,"wind",0.96
"ECU",2008,"bioenergy",208.32
"ECU",2008,"gas",1324.35
"ECU",2008,"hydro",11293.33
"ECU",2008,"oil",5779.81
"ECU",2008,"solar",0.03
"ECU",2008,"wind",2.68
"ECU",2009,"bioenergy",216.52
"ECU",2009,"gas",1992.73
"ECU",2009,"hydro",9225.41
"ECU",2009,"oil",6826.75
"ECU",2009,"solar",0.01
"ECU",2009,"wind",3.2
"ECU",2010,"bioenergy",235.56
"ECU",2010,"gas",2376.8
"ECU",2010,"hydro",8636.41
"ECU",2010,"oil",8257.65
"ECU",2010,"wind",3.44
"ECU",2011,"bioenergy",278.2
"ECU",2011,"gas",1841.97
"ECU",2011,"hydro",11133.08
"ECU",2011,"oil",7287.48
"ECU",2011,"solar",0.06
"ECU",2011,"wind",3.35
"ECU",2012,"bioenergy",296.47
"ECU",2012,"gas",1937.33
"ECU",2012,"hydro",12237.73
"ECU",2012,"oil",8373.7
"ECU",2012,"solar",0.33
"ECU",2012,"wind",2.4
"ECU",2013,"bioenergy",295.91
"ECU",2013,"gas",2519.81
"ECU",2013,"hydro",11038.83
"ECU",2013,"oil",9345.42
"ECU",2013,"solar",3.66
"ECU",2013,"wind",56.7
"ECU",2014,"bioenergy",399.53
"ECU",2014,"gas",2761.26
"ECU",2014,"hydro",11457.9
"ECU",2014,"oil",9592.31
"ECU",2014,"solar",16.48
"ECU",2014,"wind",79.74
"ECU",2015,"bioenergy",407.85
"ECU",2015,"gas",2723.96
"ECU",2015,"hydro",13096.27
"ECU",2015,"oil",9587.25
"ECU",2015,"solar",36.06
"ECU",2015,"wind",98.8
"ECU",2016,"bioenergy",489.45
"ECU",2016,"gas",2398.94
"ECU",2016,"hydro",15833.84
"ECU",2016,"oil",8468.92
"ECU",2016,"solar",38.75
"ECU",2016,"wind",83.96
"ECU",2017,"bioenergy",458.7
"ECU",2017,"gas",1637.28
"ECU",2017,"hydro",20088.61
"ECU",2017,"oil",5737.43
"ECU",2017,"solar",37.48
"ECU",2017,"wind",73.4
"ECU",2018,"bioenergy",427.96
"ECU",2018,"gas",1400.05
"ECU",2018,"hydro",20678
"ECU",2018,"oil",6619.24
"ECU",2018,"solar",38.08
"ECU",2018,"wind",80.26
"ECU",2019,"bioenergy",454.75
"ECU",2019,"gas",1297.48
"ECU",2019,"hydro",24685.44
"ECU",2019,"oil",5768.01
"ECU",2019,"solar",37.62
"ECU",2019,"wind",85.53
"ECU",2020,"bioenergy",470.58
"ECU",2020,"gas",1099.93
"ECU",2020,"hydro",24324.11
"ECU",2020,"oil",5229.36
"ECU",2020,"solar",37.77
"ECU",2020,"wind",77.1
"EGY",2000,"bioenergy",314.12
"EGY",2000,"hydro",13697
"EGY",2000,"oil",56322.83
"EGY",2000,"solar",0.17
"EGY",2000,"wind",93.45
"EGY",2001,"bioenergy",311.43
"EGY",2001,"hydro",15130
"EGY",2001,"oil",63259.16
"EGY",2001,"solar",0.84
"EGY",2001,"wind",191.45
"EGY",2002,"bioenergy",320.33
"EGY",2002,"hydro",12859
"EGY",2002,"oil",70888.99
"EGY",2002,"solar",1.01
"EGY",2002,"wind",225.45
"EGY",2003,"bioenergy",324.91
"EGY",2003,"hydro",12859
"EGY",2003,"oil",84983.99
"EGY",2003,"solar",1.01
"EGY",2003,"wind",226.45
"EGY",2004,"bioenergy",324.61
"EGY",2004,"hydro",13019
"EGY",2004,"oil",91350.99
"EGY",2004,"solar",1.01
"EGY",2004,"wind",389.25
"EGY",2005,"bioenergy",326.35
"EGY",2005,"hydro",12644
"EGY",2005,"oil",98795.99
"EGY",2005,"solar",1.01
"EGY",2005,"wind",545.05
"EGY",2006,"bioenergy",333.13
"EGY",2006,"hydro",12925
"EGY",2006,"oil",105186.99
"EGY",2006,"solar",1.01
"EGY",2006,"wind",573.45
"EGY",2007,"bioenergy",340.29
"EGY",2007,"hydro",12925
"EGY",2007,"oil",112133.82
"EGY",2007,"solar",1.18
"EGY",2007,"wind",647.75
"EGY",2008,"bioenergy",329.4
"EGY",2008,"hydro",15510
"EGY",2008,"oil",119301.49
"EGY",2008,"solar",1.51
"EGY",2008,"wind",859.45
"EGY",2009,"bioenergy",309.64
"EGY",2009,"hydro",14682
"EGY",2009,"oil",128962.82
"EGY",2009,"solar",2.18
"EGY",2009,"wind",960.45
"EGY",2010,"bioenergy",314.18
"EGY",2010,"hydro",12863
"EGY",2010,"oil",135928.3
"EGY",2010,"solar",25.2
"EGY",2010,"wind",1171.45
"EGY",2011,"bioenergy",315.3
"EGY",2011,"hydro",13046
"EGY",2011,"oil",146407.8
"EGY",2011,"solar",244.57
"EGY",2011,"wind",1508.45
"EGY",2012,"bioenergy",311
"EGY",2012,"hydro",12934
"EGY",2012,"oil",150207.8
"EGY",2012,"solar",504.2
"EGY",2012,"wind",1575.95
"EGY",2013,"bioenergy",315.6
"EGY",2013,"hydro",13121
"EGY",2013,"oil",153466.8
